seller_id,avg_delay_days,delay_frequency,total_orders,delayed_orders,seller_state,total_revenue
c0f783394e37cd9c9d7f5f81141450fa,-12.402058256172838,0.0,6,0,SP,336.75
c113b8df1fc375bc3d73d29c1b1144d1,-20.916327160493825,0.0,3,0,SP,400.87
c12b92bf1c350f3e6bf88d3596219c86,-12.682971643518519,0.0625,16,1,SP,5176.56
c12d7463a579237ffb9248bd7cff378b,-41.202581018518515,0.0,1,0,SP,34.62
c13ef0cfbe42f190780f621ce81f2234,6.629965277777778,1.0,1,1,SP,451.28
c13fb473e7cb8b83ccd543c094df0608,-20.04763310185185,0.0,2,0,SP,83.52
c1552b1dab6e6f760950368ae61fb600,-0.40400462962962963,0.0,2,0,SP,68.69
c157bdeedcbc9a8e3c8bf0d87ff24428,-12.655386904761906,0.0,7,0,SP,722.97
c161d1327ebc3a156c09582ab2f59f6c,-10.340341435185184,0.0,2,0,SP,51.55
c18309219e789960add0b2255ca4b091,-8.236585648148148,0.0,1,0,RJ,24.0
c1849d4d32d7a6cecd5aa471809d3135,-1.924236111111111,0.0,3,0,SP,429.71
c1d1ebb4745cc43cb6f05e9c8a705c9a,5.395856481481482,1.0,1,1,SP,65.14
c1dde11f12d05c478f5de2d7319ad3b2,-8.005775462962964,0.0,1,0,SP,19.89
c1ed9e3daf6154542826a6996af0fb8c,-7.137272858796297,0.125,8,1,SC,1050.07
c1f12f926d0ba950578b4fa41115cbb6,16.36230324074074,0.5,2,1,SP,556.56
c24173065483e421f9e5e7f599de101d,-5.346283436213991,0.1111111111111111,9,1,SP,491.21000000000004
c26a2be5b53b7db6b276280da212a779,-10.701144943019944,0.0,13,0,RJ,8288.85
c26ba52cf8d2f34915f2f6b7ffa0a3f3,-13.386462191358026,0.0,3,0,RJ,146.22
c273175f7c6c80fb02f051e2fc6d0d72,-11.740088458994709,0.07142857142857142,14,1,SP,1443.45
c286ec035ee04ba81c97508f0b5df544,-8.80849537037037,0.0,1,0,PR,344.66999999999996
c2bda99904207edd1834f03e0022b007,-6.185451388888889,0.0,1,0,SP,47.68
c2d70ce2c5d0a2eb75e78668236e6dc8,-12.228369836182337,0.0,13,0,SP,2699.92
c31eff8334d6b3047ed34bebd4d62c36,-9.378433048433049,0.1452991452991453,117,17,SP,15409.75
c3251e13f1bbda6c74e37c160f991e19,-29.518628472222222,0.0,2,0,SP,513.08
c32fc744b9160ac853450488e3cfea93,-21.344050925925927,0.0,1,0,SP,48.69
c33847515fa6305ce6feb1e818569f13,-15.010034301346801,0.045454545454545456,110,5,SC,19877.99
c33a5c3c983090c8b78a28e65052a20d,-12.193535052910052,0.0,7,0,SC,599.35
c353f8fc0ce8344999f17d578eb69a5e,-33.07417824074074,0.0,2,0,RS,212.57
c35672b10ad50968f567ea3f4b91e877,-11.344401363168725,0.05555555555555555,18,1,RJ,1515.35
c35affa65afd250151285c5917fc1c8a,-6.270883969907408,0.125,8,1,SP,5424.76
c360e4787614ed31ac7a2f95d3b22dc6,-16.941087962962964,0.0,1,0,SP,218.95
c37b2059d4f90d4feead554e5246565e,-3.1206176346801344,0.2727272727272727,11,3,SP,1317.1100000000001
c3867b4666c7d76867627c2f7fb22e21,-8.974705092592592,0.12,225,27,SP,39447.17
c394e193cda3b4225ff2094d32184849,-10.259814814814815,0.0,2,0,SP,3312.45
c398bc00a606d33758afd91f4e64fd15,-27.531035879629627,0.0,2,0,RJ,165.5
c3aad7dc65449ae90a5e9c3c6c1e78e0,-13.070034722222223,0.0,6,0,SP,640.36
c3acdfac4e3e97ff87529454fbc03642,-8.749227430555555,0.08333333333333333,12,1,SP,17057.280000000002
c3cfdc648177fdbbbb35635a37472c53,-15.455737985008817,0.02564102564102564,273,7,PR,48424.41
c3e1abd72a42fe690fcd89cf5720fe29,-10.697408297720797,0.0,13,0,SP,1967.58
c3e2398fcc7e581cda2e546557bf6968,-13.30804398148148,0.0,1,0,SP,30.13
c3ee2331a724e6fc02c4b698b57a73f3,-8.356296296296296,0.0,2,0,SP,1487.88
c3f5668699a1b04c0fa61ecea1e2bff6,-4.600208333333334,0.0,3,0,PR,514.9300000000001
c3fe93ba3085f92855c97e57f38c8c05,-10.435185185185185,0.0,6,0,PR,317.18
c42fd8e4d47dfb18ce5222f2dd7752f9,0.9752066798941795,0.2857142857142857,7,2,SP,628.63
c43d924a0f1688ee9fae0efcd6f539d4,-31.503657407407406,0.0,1,0,RJ,45.01
c447f8dd3ed213f291d65ef074a268eb,-16.970586970899472,0.0,7,0,SP,777.23
c458e2045a8aa8964f8879af03fdcce6,-18.172543402777777,0.0,4,0,SP,691.7
c4af86330efa7a2620772227d2d670c9,-18.199071180555556,0.0,4,0,SP,5943.77
c4d51195486dc781531876a7d00453d8,-12.069052968409586,0.29411764705882354,17,5,SP,12038.35
c4f7fee5b0db50e87766f5a4d1b1b758,-15.094879629629627,0.0,5,0,SP,2914.72
c4fabeea6e569d42d02993bb1f4f1cbc,-4.543681607744108,0.09090909090909091,11,1,CE,1136.52
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,-10.081629629629628,0.13333333333333333,15,2,PR,2126.61
c500367424994318b9e779ff1ae9a330,-11.399579475308641,0.1111111111111111,9,1,SP,4658.389999999999
c510bc1718f0f2961eaa42a23330681a,-9.145652970679011,0.0,12,0,SP,10851.45
c522be04e020c1e7b79f3acff36513d5,-5.6498939043209875,0.3333333333333333,6,2,SP,740.42
c52c644cc0dc85121207a27013efc6af,-4.2559606481481485,0.0,1,0,MG,680.96
c53bcd3be457a342a97e39e5a9f0be22,-22.65948688271605,0.0,3,0,SE,406.79
c54679b132454625907c773d273d4126,-12.28321593915344,0.0,7,0,SP,1196.02
c5e60e39c0f42b8e827daa13cff74afa,-3.587416666666667,0.2,5,1,SP,209.48
c5ebe6598748b0aeaa61cfb820478b92,-18.39206790123457,0.0,3,0,RS,337.16999999999996
c5f7e746b7e6d07def6c0dae9903279b,-16.33286522633745,0.0,9,0,PR,1593.48
c5f7feb04a6a1fb3596322bfc3cf1917,-7.964041456228956,0.09090909090909091,11,1,SP,2635.3
c60b801f2d52c7f7f91de00870882a75,-9.561258528265107,0.21052631578947367,38,8,SP,12109.49
c611f4ce9ce875bcc063fa97fd4d7d12,1.6859375,1.0,1,1,SP,332.25
c6218512d16fcac0af02fe92691cf274,-10.96750496031746,0.14285714285714285,7,1,MG,696.03
c6381b1321d7d97717a5bb4ed5b77882,-5.773674768518519,0.0,2,0,SP,100.00999999999999
c6381d2d013342748761e906d45aff76,-15.693851851851852,0.0,15,0,RS,2614.29
c64a2aec32cc408a8a4c6d7c46017f91,-11.531579218106996,0.0,9,0,RS,3628.17
c66dccfb3f109511246da627dd5a2498,-14.294675925925926,0.046511627906976744,43,2,SP,13400.18
c679fb69a36e1d8349e8c50a217b4d58,-8.854860284391535,0.14285714285714285,14,2,RS,2325.83
c68fb906c8f4b4b946d8386bfa6e5467,-12.567922839506172,0.022222222222222223,45,1,SP,5433.61
c6a7539d424a8402232c2228d7a03c5e,-9.420777777777777,0.1,10,1,SP,1001.32
c6bda72e4dbf5c5866b13cb1810c6d03,-11.190134624756334,0.03508771929824561,57,2,SP,15171.33
c70a353f02429c00775a46a75fb787da,-10.585632716049384,0.0,6,0,SP,336.94
c70c1b0d8ca86052f45a432a38b73958,-8.24544785857286,0.08494208494208494,259,22,SP,40223.77
c714262700f93defc16bf17a51a4cb23,-10.354201388888889,0.0,3,0,SP,396.38
c716e0b86ed568878475b60fbb6323ad,-8.9753125,0.0,1,0,SP,50.23
c7246702dc991a06d788120dc7544391,-3.0649305555555557,0.0,1,0,CE,72.52
c72de06d72748d1a0dfb2125be43ba63,-17.913139329805997,0.0,21,0,BA,18733.18
c731d18cea9bf687ffee82a241c25b11,-15.905405092592593,0.0,23,0,SC,4633.38
c747d5b92c7648417faea95d36d763e8,-14.101319444444444,0.0,1,0,CE,259.59
c74f14c1e26cf1bd5bd34b6a1e274426,-25.97372685185185,0.0,1,0,SC,55.79
c76d418370990614e89e956c7a7567d9,-14.84693287037037,0.0,2,0,SP,369.77
c79151301b9d90985d1fa52879213105,-16.96982638888889,0.0,3,0,PR,383.44000000000005
c794dab4928dd97beb41d05514441e86,-6.7090870949074075,0.125,16,2,SP,1544.59
c7a0a13cbcf29d5ce51c8f80afdc0b89,-13.348168402777777,0.0,8,0,SC,657.8
c7b7db6c8f3c64a7cc1afa634db21d50,16.650462962962962,1.0,1,1,SP,1511.86
c7bb64409aa480bb7d0335faaaf3d242,-16.950931712962962,0.0,4,0,SC,165.16
c7c7b2682c648339a0e9846bb1023a39,-10.84620949074074,0.0,2,0,SP,199.68
c7dcd301ecfe5ab7f778ac172cf74be7,-28.227681327160493,0.0,3,0,MG,458.19
c7fdb77fdbff3c41981bc52f787e959e,-4.377251157407407,0.25,8,2,SP,756.39
c8025364abeecb115431bf95c11a747f,-0.7024479166666666,0.5,2,1,RS,971.28
c8143b3069f6746a77421b5ce30a450c,-6.046296296296297,0.0,1,0,GO,185.88
c826c40d7b19f62a09e2d7c5e7295ee2,-9.085856716317767,0.09565217391304348,345,33,SP,49985.01
c840d3fdbba0790404fdae73d253b253,-17.129533179012345,0.0,9,0,PR,4881.93
c8417879a15366a17c30af34c798c332,-10.827925462962963,0.12,25,3,SP,2268.99
c84592044b180dec206770c38603814b,-12.453935185185186,0.0,14,0,SP,700.97
c8467937e403e76a8ee9f0ab13f6f5ef,-8.53823225308642,0.13333333333333333,30,4,MG,2442.74
c847e075301870dd144a116762eaff9a,-9.657714543812105,0.0975609756097561,41,4,MG,16341.48
c864036feaab8c1659f65ea4faebe1da,-12.6506561302682,0.034482758620689655,58,2,PR,12299.77
c8660dcf9ba70575f45d80fe28c27713,-8.378608217592593,0.25,4,1,SP,438.99
c8665a4dd081a2c436b1cd921079d0d9,-23.22318287037037,0.0,1,0,SP,93.53
c8771b1a10bb99bb34d3c459c5cffb53,-15.507048611111111,0.0,1,0,SP,96.1
c878515173c84a492ebe50d6b493230b,-11.528969907407408,0.2222222222222222,9,2,PR,1308.04
c87abc38c8ed3240861729e1aeadf221,-30.143935185185185,0.0,1,0,SP,148.68
c89cf7c468a48af70aada384e722f9e2,-9.479495701058202,0.07142857142857142,14,1,RJ,974.13
c8b0e2b0a7095e5d8219575d5e7e1181,-10.141286116688978,0.07228915662650602,83,6,SP,13739.77
c8b3445d737de6befde0c88ede534a5e,-11.113045138888888,0.03333333333333333,30,1,SP,3979.17
c8c1bea22194a4eefa2dc9a9fa89f536,-24.79425925925926,0.0,7,0,SC,1558.73
c8cc60ffd415254af5d9b9f34f32c369,-11.573080150462964,0.0,8,0,SP,916.23
c8e135e7b21ecbc36c1153a29d2f5a06,-10.465858134920635,0.0,7,0,SP,1267.48
c963a25b8671419c6ce9eebe8fd03218,-14.084467592592592,0.0,1,0,RJ,68.32
c97aa4ee7420f937da13b7f9e2228b99,-27.326655092592592,0.0,1,0,RS,106.78
c990d6cf976a5718aaedc539f383ab88,-1.008845486111111,0.375,8,3,SP,298.45
c9a06ece156bb057372c68718ec8909b,-32.37888573232323,0.0,11,0,DF,4290.26
c9aafcd0621b2207c10e32c649cada4d,-9.188225605413106,0.10256410256410256,39,4,SP,3473.46
c9c7905cffc4ef9ff9f113554423e671,-9.461513055555555,0.104,125,13,SP,12652.48
c9d2ba8dde44a275ae06475ed1d2fafc,-19.559166666666666,0.0,1,0,MG,43.31
c9e5ad1f6647f5dbd1172adf6ae3cada,-21.908993055555555,0.0,4,0,RS,319.98
ca3bd7cd9f149df75950150d010fe4a2,-15.839682734204795,0.04411764705882353,68,3,SP,12684.86
ca4b77513ac2040591b0d8fae6958380,-2.5371726190476194,0.21428571428571427,14,3,SP,1973.62
ca5832c6960267b71041f74bb39e8b12,14.877280092592592,1.0,1,1,SC,97.71
ca77545ca4d2dfd1431bf61334e2fa3c,-12.767033179012344,0.0,6,0,PR,973.71
ca7c6bd577e559472af1c699de9e764e,-7.776290509259259,0.0,6,0,SP,218.82
caa9bc43a9fe8cf9c564ddd8a03cc4a6,-11.032576566951567,0.07692307692307693,13,1,SP,1037.74
cab85505710c7cb9b720bceb52b01cee,-15.01964375,0.025,200,5,SP,13923.4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,-5.797641660146062,0.22535211267605634,71,16,SP,5747.18
cac4e0bc1a3269fa2b6ea5e763f6115b,-11.115920138888889,0.0,2,0,SC,108.02000000000001
cac63f48c38cd7d002a7e846dcd99a23,-12.019448302469137,0.0,9,0,SP,901.86
cac876b37d3abcd6bd76caca30277996,-15.273256321225071,0.038461538461538464,26,1,PR,2850.3
cad10cc982ab6a391570c211b995c17c,-13.199884259259258,0.0,1,0,SP,60.19
cad9969167c09b48ae6f1d123f7fa68d,-10.155011574074074,0.0,1,0,MG,37.51
cb0b3bcf14e0a709df412a99424a59d7,-9.432806712962964,0.0,2,0,SP,507.43
cb162c8eef257253782d245c08d9097c,-7.498101851851852,0.0,1,0,SP,49.12
cb32766839f443db85c82a43c4a6c19e,-8.363871527777778,0.0,2,0,SP,265.51
cb3dd9ce66268c7a3ca7241ac70ab58c,-12.40662639853395,0.0625,48,3,SP,3608.67
cb41bfbcbda0aea354a834ab222f9a59,10.29993792087542,0.36363636363636365,11,4,SP,4650.66
cb4a705d00e100b9732d0ca34817d441,-1.9516782407407407,0.0,1,0,SC,1080.56
cb5df0dcb9e280b1780e9d589889f2c7,-14.902369528619529,0.18181818181818182,11,2,SP,2068.8
cb5ff1b9715e99589f3e0c7a6afab9e3,-11.581912615740741,0.0,4,0,PR,139.03
cb6c9f5888a7a090c75beaf615925792,-10.151282407407408,0.1,10,1,ES,971.1800000000001
cb810bd318f51b3dc3c753944d61a1fa,-26.07744212962963,0.0,1,0,RJ,1789.02
cb8bcce248bb1fb274ba762d8b971456,-11.1205422008547,0.015384615384615385,65,1,MG,10204.38
cb9fb4ca75d7ba8437480e8dde64fe98,-10.735271347736626,0.0,9,0,SP,632.46
cbbd5ae8f53de5f5097cd8217b529e24,-17.330127314814813,0.0,1,0,SP,208.16
cbd996ad3c1b7dc71fd0e5f5df9087e2,-10.192487770789658,0.0880503144654088,159,14,SP,10929.05
cbf09e831b0c11f6f23ffb51004db972,-12.74307986111111,0.0,10,0,SP,1815.4
cc1f04647be106ba74e62b21f358af25,-5.170381944444444,0.0,1,0,SP,20.19
cc3d14116804f7209f3884f6367f1152,-16.66653222934473,0.038461538461538464,26,1,PR,6015.53
cc419e0650a3c5ba77189a1882b7556a,-12.276672257056815,0.06128640776699029,1648,101,SP,127218.18000000001
cc5a78bbad32776dc4e3af205218368c,-16.42294653524492,0.03225806451612903,31,1,MG,4482.2699999999995
cc63f0dd2acba93ffed4fe9f8e0321fa,-11.139743265993266,0.0,55,0,SP,8496.67
cc80e2f693fa6e2408f47ccf62413fc1,-16.12474537037037,0.0,2,0,PR,508.63
cca3071e3e9bb7d12640c9fbe2301306,-14.193533590534981,0.057777777777777775,675,39,SP,75466.61
ccada0ef508e698917a6eab263375905,-22.08841820987654,0.0,3,0,PR,231.96
ccb83a794700270fde70898fe9ff368b,-9.273283179012346,0.16666666666666666,12,2,SC,12785.73
ccbd753e6863fe7314dc6c0ca5a074e7,-18.264884259259258,0.0,1,0,SC,596.56
ccc4bbb5f32a6ab2b7066a4130f114e3,-16.194353685994738,0.07650273224043716,183,14,PR,77914.1
cce6ab8d1682639fe45ab70234f1665f,-13.055296372191865,0.04918032786885246,61,3,SP,3579.59
ccf8813e5a7d6c84d865cd38bfc2b130,-12.755062037037037,0.08,25,2,SP,3089.23
cd06602b43d8800bd0afad514919d35c,-10.277798385275519,0.04878048780487805,41,2,SP,3117.65
cd2169d9f31ff6fbb9ca3373b0c9e354,-16.344456018518517,0.0,1,0,RJ,625.33
cd233f8bfa30ebfd651f47ee7d054951,-19.18570601851852,0.0,1,0,SP,98.56
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,-8.915965470679012,0.08333333333333333,12,1,SP,880.23
cd52a8efd71af3336b14b5039b951cc1,-7.806776620370371,0.0,2,0,SP,203.17000000000002
cd68562d3f44870c08922d380acae552,-7.473653992106861,0.18032786885245902,122,22,SP,20279.86
cd6efc47efaabf134f8bdb654e10b4f1,-13.171182484567902,0.1,30,3,RJ,4603.96
cd843d4cf8ef32827de0396605163ba3,-5.441900462962963,0.0,5,0,MG,2612.56
cda598c48d7c614bc1cad7d8ff6f0010,-13.221650028935185,0.0,16,0,SP,1324.27
ce20a2ec1514c25e16f2b5b39bc818f0,-17.691001157407406,0.25,4,1,SP,496.03
ce248b21cb2adc36282ede306b7660e5,-9.77272044994213,0.109375,64,7,SC,15673.33
ce27a3cc3c8cc1ea79d11e561e9bebb6,-11.705801646933818,0.02459016393442623,122,3,SP,11623.79
ce33c6211beaa8fef4cae8b52db39862,-10.605543981481482,0.0,1,0,SP,63.52
ce3ad9de960102d0677a81f5d0bb7b2d,-12.443703703703704,0.0,1,0,RJ,174.21
ce4755084bc097113867e6454f8f5e52,-10.133657407407407,0.0,1,0,SP,31.69
ce616e1913288884e7742faac9d981db,-10.544191595441596,0.07692307692307693,13,1,SP,545.94
ce69a8021d18961dd2a40269b7c2c293,-9.880960005144033,0.1111111111111111,18,2,PR,5148.1
ce7d1888639e6fb06b2749cbfdac1ff7,-11.317610179172679,0.09090909090909091,77,7,MG,15195.34
cea729054f157f5870bdd321a958d994,-8.062740036231885,0.043478260869565216,23,1,SP,2842.66
ceaec5548eefc6e23e6607c5435102e7,-14.473337739706711,0.06091370558375635,197,12,SP,57593.89
cecd97bc34ed8330bd4cd15713eda670,-8.146608796296297,0.0,1,0,SC,76.5
cee48807215b30a12ca2ca10ffb5f250,-11.520229044834307,0.15789473684210525,38,6,SP,8086.2699999999995
cf1313c6e2c01c2f4b014f97db4bcd2b,-10.659053240740741,0.2,5,1,RJ,397.0
cf2384dd2f1dddea3f838efed0945e65,-7.995554832175926,0.0,16,0,SP,2534.94
cf654707ed6a99f112c7ec3d6f314b8b,-5.846940586419753,0.0,3,0,SP,789.54
cf8ab1616079e2793aa29d524df01bb1,-8.953105709876544,0.16666666666666666,6,1,SP,10031.56
cfa5ab0e4d3fc212fd0b3410e7081c62,-15.682123015873016,0.0,14,0,MG,5391.71
cfb1a033743668a192316f3c6d1d2671,-10.5533455165692,0.12030075187969924,133,16,SP,15337.82
cfd7ddab722b902f7ac5b5f3ba6d723d,-12.475923032407408,0.0,12,0,MG,4058.11
cfe94489ddd337d1e29e12f2a7205d10,-7.384995949074073,0.1,20,2,SP,2672.82
d03698c2efd04a549382afa6623e27fb,-14.572327674897119,0.05555555555555555,18,1,BA,10825.78
d05ae8f7a5bd1d2a690a44cd079e4e27,-10.33638549382716,0.09333333333333334,75,7,RJ,14008.85
d06d019f72a04e5497a0b64190af170c,-11.729082244008715,0.058823529411764705,17,1,SP,2641.44
d0d70d21e2234dd7cd3cf63fe414148a,-18.03243220899471,0.0,7,0,PB,798.89
d101c6da914ae3d53f7bee42283f2fe2,-17.179193376068376,0.07692307692307693,13,1,SP,1557.55
d12c926d74ceff0a90a21184466ce161,-13.998040895061727,0.013333333333333334,75,1,SP,5092.58
d13e50eaa47b4cbe9eb81465865d8cfc,-3.836210542929293,0.21212121212121213,66,14,SP,7907.55
d149de2f383552baea37a7198c2296ce,-5.710385802469136,0.0,3,0,SP,354.37
d1582f4043306e6b91afa6a8a884f898,-13.76005401234568,0.1111111111111111,9,1,SP,1121.92
d17f467e4bf608a510c20d82f4ba3b6b,-6.457614688552189,0.18181818181818182,11,2,RS,3471.31
d180e07dc1e58c31c3f0cd599dc4d945,-15.413298611111111,0.0,1,0,MG,72.96
d197aa8fbc64087f61984deef05f6227,-11.002241512345678,0.0,6,0,SP,630.65
d1a5cc844736958c11b8efab9a2b4c87,8.838784722222222,1.0,1,1,PR,254.01
d1aa1ec0839dcab73a6161130eb1f94a,2.453275462962963,1.0,1,1,PR,136.04
d1b65fc7debc3361ea86b5f14c68d2e2,-15.278800451092119,0.05128205128205128,39,2,SP,12823.32
d1b9d4be4b6f9ebd85f8acd6745ba612,-17.123225694444443,0.0,10,0,MG,1213.4
d1c281d3ae149232351cd8c8cc885f0d,-10.557116852310232,0.09405940594059406,202,19,SP,31929.86
d1c7fa84e48cfa21a0e595167c1c500e,-18.082608375420875,0.0,11,0,RS,1409.05
d1ef48b38baca7e831711c4a0aeb398f,-14.954635416666665,0.10714285714285714,28,3,PR,2183.2
d20b021d3efdf267a402c402a48ea64b,-4.607203970797721,0.19230769230769232,78,15,SP,5361.95
d23019c84ffae2d5ef2270367b8605fc,-13.660917913105413,0.02564102564102564,39,1,PR,32096.18
d2374cbcbb3ca4ab1086534108cc3ab7,-14.067466931216932,0.060362173038229376,497,30,SP,30098.88
d2572f31e9023e9850ef986a636ff9bf,-20.349328703703705,0.0,1,0,MG,305.69
d25aa0aaacb370e912f8cf6efeba38b3,-16.473642216435184,0.0625,16,1,SC,3189.45
d263fa444c1504a75cbca5cc465f592a,-13.050289351851852,0.0,1,0,SP,444.07
d26aa40b90272d4843d63be7c1462c8d,-11.222679398148149,0.0,2,0,SP,177.42000000000002
d297f1055de2956aedfd3b04113dce3e,-3.2767013888888887,0.0,1,0,SP,61.94
d29ba1220fb8634fa3a107e54497b8a4,-12.35761188271605,0.0,9,0,SP,907.86
d2df77822373f19934e87694d8640767,-15.714658564814815,0.0,2,0,PR,196.4
d2e753bb80b7d4faa77483ed00edc8ca,-14.35852475071225,0.07692307692307693,13,1,BA,1815.18
d2f3e277560ed4c6361284429b00f037,-15.246950231481483,0.0,6,0,SP,497.15
d32e3909cfb714fb2a6cb092c85b9c5f,-10.290099537037037,0.3,10,3,SP,3078.9
d354c38a7182125a748cb10474fe963b,-11.457246732026144,0.058823529411764705,17,1,RJ,1793.71
d3674f271c91f824f82d24d92011f669,-10.739037037037038,0.1,20,2,DF,2101.82
d36b07fd3c5088e477a72d1fccfe29d4,-10.291759259259258,0.0,1,0,SP,339.86
d379f449f2a3b271bc01c0782020f705,-14.030799851190476,0.03571428571428571,28,1,MG,5590.11
d3891911c2feae53c52fea2bd14054e5,-14.743842592592593,0.0,2,0,SP,166.99
d3dcf0604eabf0224fbd5948b5e02f69,-4.312062757201646,0.3333333333333333,9,3,SP,3067.41
d3e7d37c0df9aef383f3f2a15b0dddfb,-23.429305555555555,0.0,1,0,PR,201.34
d3f39f05462b79a4562d35893a28f159,-11.513910228587964,0.125,32,4,SP,3063.45
d4828feed4cda2cd9d6b37899a95a71e,-22.469675925925927,0.0,1,0,CE,62.11
d4910f1cdcfdabd48d6b316e395d4a23,-8.175765993265992,0.09090909090909091,11,1,SP,1361.92
d4a5e99e0dd915df64ba55a7fbd583fd,-10.200017361111112,0.0,2,0,SP,149.75
d4d99b60c4c94cd35acd502cec65dc8d,-34.408483796296295,0.0,1,0,SP,87.29
d4e12e7884759a14fa0f5f896c791cae,-11.849385376756066,0.06896551724137931,29,2,SP,1839.67
d4e4b5192cba4e0e66eb12a9d347239d,-15.337435816498317,0.0,11,0,PR,625.4
d4f117125b59ce73c3302f88ee40c458,-11.034194580610022,0.0,17,0,SP,998.61
d4f91e8be86b38da2ee35bc489645a9d,-35.36194444444445,0.0,1,0,SP,61.16
d4ffeb15b67e81ff9af2b4252d99fb7e,-12.4188468013468,0.0,11,0,SP,1724.81
d50d79cb34e38265a8649c383dcffd48,-12.640856649221686,0.07246376811594203,69,5,SP,14911.8
d51e0a403fe2e689ece6c73359d96e12,-14.081319444444444,0.1111111111111111,18,2,SP,8027.57
d52cbce9845184537284a23c3bc3da0e,-20.696006944444445,0.0,2,0,SC,138.78
d558ebe531605a1285ab2b1bc3256dfb,-12.183966049382716,0.0,3,0,MG,782.23
d566c37fa119d5e66c4e9052e83ee4ea,-9.925130931712962,0.03125,64,2,SP,6017.73
d57e18d5f73c7ccb7f7339b61166898d,-10.63430111882716,0.03333333333333333,60,2,SP,4046.0
d58d521f3789def2e7a22715e0badd93,-8.17546875,0.0,2,0,SP,84.19999999999999
d594982fd877af63ace38ea1fca27c76,-12.615914351851853,0.0,7,0,SP,309.7
d598f929fc44e1e38678e7f47250ec04,-22.31761574074074,0.0,1,0,GO,107.3
d5b9a084373da994a6e37f732169a853,-4.111755401234568,0.3333333333333333,6,2,SP,1637.09
d5ba419e26d246a0719437cf37d9b46d,-8.228323162177329,0.12121212121212122,33,4,SP,4460.88
d5c530f4884a75ae0dba9c148718d278,-7.706273148148148,0.25,4,1,MG,200.46
d624126b9206f595fb3fbb6ba03b28a8,-13.844037842190016,0.043478260869565216,23,1,PR,7768.5
d63c73efd41eb002280e7ec831424edb,-19.66546875,0.0,2,0,SP,5766.59
d63f306de130e0391d38a792541723b8,-3.2182291666666667,0.0,1,0,SP,56.6
d650b663c3b5f6fb392b6326366efa9a,-10.843118386243386,0.07142857142857142,56,4,SP,18936.83
d66c11a9572221d92fbb8c4897db5f9b,-10.595239438657408,0.0,16,0,RJ,1164.38
d66c305afaec317ebee552073a674429,-18.33834917153996,0.02631578947368421,38,1,MG,5346.15
d673a59aac7a70d8b01e6902bf090a11,-10.912718689083821,0.10526315789473684,76,8,SP,5995.68
d6ab728cf30867cf3f1a2e216ae2f9b7,-9.211050347222223,0.0,12,0,SP,2233.82
d6b1ce66b035a475f00c017792ff9769,-11.915566100823046,0.06666666666666667,90,6,SP,14466.539999999999
d6b664fa0667064c6d76394e7848d790,-14.692827932098766,0.16666666666666666,6,1,SP,6404.34
d6cd01c59123df02fc226eadbadb5f89,-9.533483796296297,0.0,1,0,SP,86.15
d71d863e5ef30d94e440c11be17dcd8f,-9.20396306818182,0.13636363636363635,22,3,SP,9879.78
d73cbd89533ce8b041a9190241453ac8,-12.379135802469136,0.0,3,0,MG,319.28999999999996
d7485b33791774c36108f8c69602d48d,-10.89133101851852,0.1111111111111111,9,1,PR,519.64
d7827b2af99326a03b0ed9c7a24db0d3,-12.346539351851852,0.0,1,0,SP,1556.7
d79e8478eed9999493990b44955fb22e,-9.224409722222223,0.2,5,1,RJ,802.61
d7ab82074b5f1dfba46db123df101bff,-21.795555555555556,0.0,2,0,SP,83.97
d7b2377bae6ace1b11fc69a11900ac36,-1.7785223765432103,0.3333333333333333,3,1,SP,282.22
d7d517afce974cd491b8d52bb5b5b1fc,-22.355173611111113,0.0,1,0,SP,108.72
d7f1cfc638473be93baedbfd02208016,-9.282199074074073,0.0,1,0,RJ,47.14
d85efbc8eff2b7adf524e2820569adc8,-8.10226851851852,0.0,1,0,SP,63.29
d8b8f2cf9ff6ba0389072541cb42498c,-16.38957175925926,0.0,1,0,GO,169.01
d8bf0fc082fd4a77fc2e5679b6c00133,-4.288645833333334,0.0,1,0,SP,149.04
d8c7ba53e7e38711eaef8c2849d6d2e1,-17.828232323232324,0.0,22,0,PR,1821.13
d8cf3b6a2151949f930d0252b180ec42,-14.555516975308642,0.0,6,0,PR,1300.33
d8d9567d0bfb0bc7eb845a205ba42657,-0.9729899691358023,0.6666666666666666,3,2,SP,105.71000000000001
d8dd176509baa37f359644d082bf7f7b,10.871394675925925,1.0,2,2,SP,229.9
d90fe2229fee1a5da999ccd0c06c1667,-14.753614969135802,0.0,3,0,SP,516.91
d91fb3b7d041e83b64a00a3edfb37e4f,-11.966925272123268,0.06297709923664122,524,33,SP,49015.61
d921b68bf747894be13a97ae52b0f386,-15.111272691276803,0.013157894736842105,76,1,MG,17175.08
d93844a9c55ba7ce353388bcf849ea56,-9.053854166666666,0.08333333333333333,12,1,PR,3229.52
d93919c944be9cff128f6c9cb899eacb,-7.33766835016835,0.18181818181818182,33,6,SP,3624.01
d93b8458c6fe139d85cfa5eadbf55bd2,-18.20638888888889,0.0,1,0,SP,34.0
d9442042130b7fe579d1295f9f4a248f,-7.295311281676413,0.05263157894736842,19,1,SP,1111.04
